han_ji,chu_im,freq,siann,un, tiau ,old_chu_im,sni_siann,sni_un
淈,tut8,,t,ut,8,tut8,地,君
𥹸,phut8,,ph,ut,8,phut8,頗,君
餑,phut8,,ph,ut,8,phut8,頗,君
荸,phut8,,ph,ut,8,phut8,頗,君
崒,chut8,,ch,ut,8,tsut8,曾,君
𦬸,chut8,,ch,ut,8,tsut8,曾,君
誶,chut8,,ch,ut,8,tsut8,曾,君
秫,chut8,,ch,ut,8,tsut8,曾,君
椊,chut8,,ch,ut,8,tsut8,曾,君
述,sut8,,s,ut,8,sut8,時,君
術,sut8,,s,ut,8,sut8,時,君
䢤,sut8,,s,ut,8,sut8,時,君
勿,but8,,b,ut,8,but8,門,君
圽,but8,,b,ut,8,but8,門,君
岉,but8,,b,ut,8,but8,門,君
𢪱,but8,,b,ut,8,but8,門,君
没,but8,,b,ut,8,but8,門,君
沒,but8,,b,ut,8,but8,門,君
物,but8,,b,ut,8,but8,門,君
莈,but8,,b,ut,8,but8,門,君
芴,but8,,b,ut,8,but8,門,君
殁,but8,,b,ut,8,but8,門,君
兀,gut8,,g,ut,8,gut8,語,君
仡,gut8,,g,ut,8,gut8,語,君
㐳,gut8,,g,ut,8,gut8,語,君
屼,gut8,,g,ut,8,gut8,語,君
扤,gut8,,g,ut,8,gut8,語,君
杌,gut8,,g,ut,8,gut8,語,君
卼,gut8,,g,ut,8,gut8,語,君
佛,hut8,,h,ut,8,hut8,喜,君
𠏹,hut8,,h,ut,8,hut8,喜,君
岪,hut8,,h,ut,8,hut8,喜,君
核,hut8,,h,ut,8,hut8,喜,君
紇,hut8,,h,ut,8,hut8,喜,君
𦨡,hut8,,h,ut,8,hut8,喜,君
𠶹,hut8,,h,ut,8,hut8,喜,君
坲,hut8,,h,ut,8,hut8,喜,君
便,pian1,,p,ian,1,pian1,邊,堅
編,pian1,,p,ian,1,pian1,邊,堅
鞭,pian1,,p,ian,1,pian1,邊,堅
邊,pian1,,p,ian,1,pian1,邊,堅
籩,pian1,,p,ian,1,pian1,邊,堅
𠐈,pian1,,p,ian,1,pian1,邊,堅
堅,kian1,,k,ian,1,kian1,求,堅
慳,kian1,,k,ian,1,kian1,求,堅
鞬,kian1,,k,ian,1,kian1,求,堅
䭈,kian1,,k,ian,1,kian1,求,堅
肩,kian1,,k,ian,1,kian1,求,堅
犍,kian1,,k,ian,1,kian1,求,堅
豜,kian1,,k,ian,1,kian1,求,堅
愆,khian1,,kh,ian,1,khian1,去,堅
幵,khian1,,kh,ian,1,khian1,去,堅
开,khian1,,kh,ian,1,khian1,去,堅
搴,khian1,,kh,ian,1,khian1,去,堅
褰,khian1,,kh,ian,1,khian1,去,堅
騫,khian1,,kh,ian,1,khian1,去,堅
牽,khian1,,kh,ian,1,khian1,去,堅
鏗,khian1,,kh,ian,1,khian1,去,堅
諐,khian1,,kh,ian,1,khian1,去,堅
顛,tian1,,t,ian,1,tian1,地,堅
傎,tian1,,t,ian,1,tian1,地,堅
巔,tian1,,t,ian,1,tian1,地,堅
癲,tian1,,t,ian,1,tian1,地,堅
瘨,tian1,,t,ian,1,tian1,地,堅
偏,phian1,,ph,ian,1,phian1,頗,堅
扁,phian1,,ph,ian,1,phian1,頗,堅
篇,phian1,,ph,ian,1,phian1,頗,堅
艑,phian1,,ph,ian,1,phian1,頗,堅
蹁,phian1,,ph,ian,1,phian1,頗,堅
翩,phian1,,ph,ian,1,phian1,頗,堅
天,thian1,,th,ian,1,thian1,他,堅
𠀡,thian1,,th,ian,1,thian1,他,堅
𠀘,thian1,,th,ian,1,thian1,他,堅
靝,thian1,,th,ian,1,thian1,他,堅
䒶,thian1,,th,ian,1,thian1,他,堅
𦬞,thian1,,th,ian,1,thian1,他,堅
亶,chian1,,ch,ian,1,tsian1,曾,堅
偂,chian1,,ch,ian,1,tsian1,曾,堅
邅,chian1,,ch,ian,1,tsian1,曾,堅
鸇,chian1,,ch,ian,1,tsian1,曾,堅
氈,chian1,,ch,ian,1,tsian1,曾,堅
氊,chian1,,ch,ian,1,tsian1,曾,堅
毡,chian1,,ch,ian,1,tsian1,曾,堅
鱣,chian1,,ch,ian,1,tsian1,曾,堅
饘,chian1,,ch,ian,1,tsian1,曾,堅
飦,chian1,,ch,ian,1,tsian1,曾,堅
栴,chian1,,ch,ian,1,tsian1,曾,堅
旃,chian1,,ch,ian,1,tsian1,曾,堅
煎,chian1,,ch,ian,1,tsian1,曾,堅
箋,chian1,,ch,ian,1,tsian1,曾,堅
牋,chian1,,ch,ian,1,tsian1,曾,堅
𣝕,chian1,,ch,ian,1,tsian1,曾,堅
戔,chian1,,ch,ian,1,tsian1,曾,堅
羶,chian1,,ch,ian,1,tsian1,曾,堅
綫,chian1,,ch,ian,1,tsian1,曾,堅
仙,sian1,,s,ian,1,sian1,時,堅
僊,sian1,,s,ian,1,sian1,時,堅
苮,sian1,,s,ian,1,sian1,時,堅
先,sian1,,s,ian,1,sian1,時,堅
鮮,sian1,,s,ian,1,sian1,時,堅
鱻,sian1,,s,ian,1,sian1,時,堅
羴,sian1,,s,ian,1,sian1,時,堅
羶,sian1,,s,ian,1,sian1,時,堅
𠑣,sian1,,s,ian,1,sian1,時,堅
煙,qian1,,q,ian,1,ian1,英,堅
烟,qian1,,q,ian,1,ian1,英,堅
菸,qian1,,q,ian,1,ian1,英,堅
湮,qian1,,q,ian,1,ian1,英,堅
咽,qian1,,q,ian,1,ian1,英,堅
胭,qian1,,q,ian,1,ian1,英,堅
臙,qian1,,q,ian,1,ian1,英,堅
燕,qian1,,q,ian,1,ian1,英,堅
漹,qian1,,q,ian,1,ian1,英,堅
嫣,qian1,,q,ian,1,ian1,英,堅
鄢,qian1,,q,ian,1,ian1,英,堅
淵,qian1,,q,ian,1,ian1,英,堅
𣶒,qian1,,q,ian,1,ian1,英,堅
鳶,qian1,,q,ian,1,ian1,英,堅
䗡,qian1,,q,ian,1,ian1,英,堅
焉,qian1,,q,ian,1,ian1,英,堅
姻,qian1,,q,ian,1,ian1,英,堅
婣,qian1,,q,ian,1,ian1,英,堅
闉,qian1,,q,ian,1,ian1,英,堅
甄,qian1,,q,ian,1,ian1,英,堅
千,chhian1,,chh,ian,1,tshian1,出,堅
仟,chhian1,,chh,ian,1,tshian1,出,堅
芊,chhian1,,chh,ian,1,tshian1,出,堅
阡,chhian1,,chh,ian,1,tshian1,出,堅
𢳍,chhian1,,chh,ian,1,tshian1,出,堅
蹮,chhian1,,chh,ian,1,tshian1,出,堅
遷,chhian1,,chh,ian,1,tshian1,出,堅
櫏,chhian1,,chh,ian,1,tshian1,出,堅
躚,chhian1,,chh,ian,1,tshian1,出,堅
韆,chhian1,,chh,ian,1,tshian1,出,堅
燀,chhian1,,chh,ian,1,tshian1,出,堅
迁,chhian1,,chh,ian,1,tshian1,出,堅
軒,hian1,,h,ian,1,hian1,喜,堅
掀,hian1,,h,ian,1,hian1,喜,堅
仚,hian1,,h,ian,1,hian1,喜,堅
蓒,hian1,,h,ian,1,hian1,喜,堅
璉,lian2,,l,ian,2,lian2,柳,堅
僆,lian2,,l,ian,2,lian2,柳,堅
摙,lian2,,l,ian,2,lian2,柳,堅
輦,lian2,,l,ian,2,lian2,柳,堅
撚,lian2,,l,ian,2,lian2,柳,堅
輾,lian2,,l,ian,2,lian2,柳,堅
碾,lian2,,l,ian,2,lian2,柳,堅
蹨,lian2,,l,ian,2,lian2,柳,堅
扁,pian2,,p,ian,2,pian2,邊,堅
匾,pian2,,p,ian,2,pian2,邊,堅
褊,pian2,,p,ian,2,pian2,邊,堅
砭,pian2,,p,ian,2,pian2,邊,堅
蝙,pian2,,p,ian,2,pian2,邊,堅
騙,pian2,,p,ian,2,pian2,邊,堅
稨,pian2,,p,ian,2,pian2,邊,堅
藊,pian2,,p,ian,2,pian2,邊,堅
貶,pian2,,p,ian,2,pian2,邊,堅
蹇,kian2,,k,ian,2,kian2,求,堅
䮿,kian2,,k,ian,2,kian2,求,堅
健,kian2,,k,ian,2,kian2,求,堅
𧮈,kian2,,k,ian,2,kian2,求,堅
謇,kian2,,k,ian,2,kian2,求,堅
梘,kian2,,k,ian,2,kian2,求,堅
筧,kian2,,k,ian,2,kian2,求,堅
罥,kian2,,k,ian,2,kian2,求,堅
囝,kian2,,k,ian,2,kian2,求,堅
𠐻,kian2,,k,ian,2,kian2,求,堅
𠎾,kian2,,k,ian,2,kian2,求,堅
褰,kian2,,k,ian,2,kian2,求,堅
䙭,kian2,,k,ian,2,kian2,求,堅
犬,khian2,,kh,ian,2,khian2,去,堅
畎,khian2,,kh,ian,2,khian2,去,堅
甽,khian2,,kh,ian,2,khian2,去,堅
𤰝,khian2,,kh,ian,2,khian2,去,堅
遣,khian2,,kh,ian,2,khian2,去,堅
㹂,khian2,,kh,ian,2,khian2,去,堅
繾,khian2,,kh,ian,2,khian2,去,堅
展,tian2,,t,ian,2,tian2,地,堅
輾,tian2,,t,ian,2,tian2,地,堅
典,tian2,,t,ian,2,tian2,地,堅
惼,phian2,,ph,ian,2,phian2,頗,堅
倎,thian2,,th,ian,2,thian2,他,堅
琠,thian2,,th,ian,2,thian2,他,堅
腆,thian2,,th,ian,2,thian2,他,堅
覥,thian2,,th,ian,2,thian2,他,堅
靦,thian2,,th,ian,2,thian2,他,堅
殄,thian2,,th,ian,2,thian2,他,堅
蚕,thian2,,th,ian,2,thian2,他,堅
䗝,thian2,,th,ian,2,thian2,他,堅
翦,chian2,,ch,ian,2,tsian2,曾,堅
俴,chian2,,ch,ian,2,tsian2,曾,堅
僎,chian2,,ch,ian,2,tsian2,曾,堅
棧,chian2,,ch,ian,2,tsian2,曾,堅
踐,chian2,,ch,ian,2,tsian2,曾,堅
餞,chian2,,ch,ian,2,tsian2,曾,堅
戩,chian2,,ch,ian,2,tsian2,曾,堅
剪,chian2,,ch,ian,2,tsian2,曾,堅
揃,chian2,,ch,ian,2,tsian2,曾,堅
臇,chian2,,ch,ian,2,tsian2,曾,堅
謭,chian2,,ch,ian,2,tsian2,曾,堅
橪,jian2,,j,ian,2,jian2,入,堅
蹨,jian2,,j,ian,2,jian2,入,堅
洗,sian2,,s,ian,2,sian2,時,堅
㒄,sian2,,s,ian,2,sian2,時,堅
僤,sian2,,s,ian,2,sian2,時,堅
箲,sian2,,s,ian,2,sian2,時,堅
筅,sian2,,s,ian,2,sian2,時,堅
跣,sian2,,s,ian,2,sian2,時,堅
尠,sian2,,s,ian,2,sian2,時,堅
洒,sian2,,s,ian,2,sian2,時,堅
癬,sian2,,s,ian,2,sian2,時,堅
蘚,sian2,,s,ian,2,sian2,時,堅
毨,sian2,,s,ian,2,sian2,時,堅
㾌,sian2,,s,ian,2,sian2,時,堅
銑,sian2,,s,ian,2,sian2,時,堅
燹,sian2,,s,ian,2,sian2,時,堅
𩨡,sian2,,s,ian,2,sian2,時,堅
獮,sian2,,s,ian,2,sian2,時,堅
鮮,sian2,,s,ian,2,sian2,時,堅
𣭡,sian2,,s,ian,2,sian2,時,堅
偃,qian2,,q,ian,2,ian2,英,堅
堰,qian2,,q,ian,2,ian2,英,堅
鰋,qian2,,q,ian,2,ian2,英,堅
鶠,qian2,,q,ian,2,ian2,英,堅
衍,qian2,,q,ian,2,ian2,英,堅
演,qian2,,q,ian,2,ian2,英,堅
兖,qian2,,q,ian,2,ian2,英,堅
𠻤,qian2,,q,ian,2,ian2,英,堅
琰,qian2,,q,ian,2,ian2,英,堅
免,bian2,,b,ian,2,bian2,門,堅
丏,bian2,,b,ian,2,bian2,門,堅
沔,bian2,,b,ian,2,bian2,門,堅
俛,bian2,,b,ian,2,bian2,門,堅
勉,bian2,,b,ian,2,bian2,門,堅
娩,bian2,,b,ian,2,bian2,門,堅
鮸,bian2,,b,ian,2,bian2,門,堅
冕,bian2,,b,ian,2,bian2,門,堅
湎,bian2,,b,ian,2,bian2,門,堅
緬,bian2,,b,ian,2,bian2,門,堅
硏,gian2,,g,ian,2,gian2,語,堅
齴,gian2,,g,ian,2,gian2,語,堅
訮,gian2,,g,ian,2,gian2,語,堅
研,gian2,,g,ian,2,gian2,語,堅
淺,chhian2,,chh,ian,2,tshian2,出,堅
幝,chhian2,,chh,ian,2,tshian2,出,堅
闡,chhian2,,chh,ian,2,tshian2,出,堅
𢱟,chhian2,,chh,ian,2,tshian2,出,堅
盞,chhian2,,chh,ian,2,tshian2,出,堅
棧,chhian2,,chh,ian,2,tshian2,出,堅
殫,chhian2,,chh,ian,2,tshian2,出,堅
顯,hian2,,h,ian,2,hian2,喜,堅
顕,hian2,,h,ian,2,hian2,喜,堅
咺,hian2,,h,ian,2,hian2,喜,堅
睍,hian2,,h,ian,2,hian2,喜,堅
蜆,hian2,,h,ian,2,hian2,喜,堅
俔,hian2,,h,ian,2,hian2,喜,堅
峴,hian2,,h,ian,2,hian2,喜,堅
粯,hian2,,h,ian,2,hian2,喜,堅
臔,hian2,,h,ian,2,hian2,喜,堅
誢,hian2,,h,ian,2,hian2,喜,堅
徧,pian3,,p,ian,3,pian3,邊,堅
遍,pian3,,p,ian,3,pian3,邊,堅
窆,pian3,,p,ian,3,pian3,邊,堅
變,pian3,,p,ian,3,pian3,邊,堅
見,kian3,,k,ian,3,kian3,求,堅
建,kian3,,k,ian,3,kian3,求,堅
俔,khian3,,kh,ian,3,khian3,去,堅
𠋵,khian3,,kh,ian,3,khian3,去,堅
牽,khian3,,kh,ian,3,khian3,去,堅
譴,khian3,,kh,ian,3,khian3,去,堅
摼,khian3,,kh,ian,3,khian3,去,堅
𣢥,tian3,,t,ian,3,tian3,地,堅
片,phian3,,ph,ian,3,phian3,頗,堅
騙,phian3,,ph,ian,3,phian3,頗,堅
瑱,thian3,,th,ian,3,thian3,他,堅
戰,chian3,,ch,ian,3,tsian3,曾,堅
濺,chian3,,ch,ian,3,tsian3,曾,堅
洊,chian3,,ch,ian,3,tsian3,曾,堅
箭,chian3,,ch,ian,3,tsian3,曾,堅
荐,chian3,,ch,ian,3,tsian3,曾,堅
顫,chian3,,ch,ian,3,tsian3,曾,堅
薦,chian3,,ch,ian,3,tsian3,曾,堅
𧂁,chian3,,ch,ian,3,tsian3,曾,堅
籛,chian3,,ch,ian,3,tsian3,曾,堅
扇,sian3,,s,ian,3,sian3,時,堅
煽,sian3,,s,ian,3,sian3,時,堅
搧,sian3,,s,ian,3,sian3,時,堅
先,sian3,,s,ian,3,sian3,時,堅
騸,sian3,,s,ian,3,sian3,時,堅
綫,sian3,,s,ian,3,sian3,時,堅
線,sian3,,s,ian,3,sian3,時,堅
傓,sian3,,s,ian,3,sian3,時,堅
燕,qian3,,q,ian,3,ian3,英,堅
傿,qian3,,q,ian,3,ian3,英,堅
嬿,qian3,,q,ian,3,ian3,英,堅
嚥,qian3,,q,ian,3,ian3,英,堅
咽,qian3,,q,ian,3,ian3,英,堅
宴,qian3,,q,ian,3,ian3,英,堅
讌,qian3,,q,ian,3,ian3,英,堅
䞁,qian3,,q,ian,3,ian3,英,堅
倩,chhian3,,chh,ian,3,tshian3,出,堅
𠋷,chhian3,,chh,ian,3,tshian3,出,堅
蒨,chhian3,,chh,ian,3,tshian3,出,堅
茜,chhian3,,chh,ian,3,tshian3,出,堅
刋,chhian3,,chh,ian,3,tshian3,出,堅
𦆀,chhian3,,chh,ian,3,tshian3,出,堅
𦅗,chhian3,,chh,ian,3,tshian3,出,堅
献,hian3,,h,ian,3,hian3,喜,堅
獻,hian3,,h,ian,3,hian3,喜,堅
巘,hian3,,h,ian,3,hian3,喜,堅
甗,hian3,,h,ian,3,hian3,喜,堅
楥,hian3,,h,ian,3,hian3,喜,堅
楦,hian3,,h,ian,3,hian3,喜,堅
絢,hian3,,h,ian,3,hian3,喜,堅
憲,hian3,,h,ian,3,hian3,喜,堅
讞,hian3,,h,ian,3,hian3,喜,堅
別,piat4,,p,iat,4,piat4,邊,堅
鼈,piat4,,p,iat,4,piat4,邊,堅
鱉,piat4,,p,iat,4,piat4,邊,堅
瞥,piat4,,p,iat,4,piat4,邊,堅
𧢍,piat4,,p,iat,4,piat4,邊,堅
結,kiat4,,k,iat,4,kiat4,求,堅
潔,kiat4,,k,iat,4,kiat4,求,堅
偈,kiat4,,k,iat,4,kiat4,求,堅
揭,kiat4,,k,iat,4,kiat4,求,堅
羯,kiat4,,k,iat,4,kiat4,求,堅
袺,kiat4,,k,iat,4,kiat4,求,堅
㓗,kiat4,,k,iat,4,kiat4,求,堅
䥛,kiat4,,k,iat,4,kiat4,求,堅
㮮,kiat4,,k,iat,4,kiat4,求,堅
桔,kiat4,,k,iat,4,kiat4,求,堅
拮,khiat4,,kh,iat,4,khiat4,去,堅
丩,khiat4,,kh,iat,4,khiat4,去,堅
詰,khiat4,,kh,iat,4,khiat4,去,堅
㓤,khiat4,,kh,iat,4,khiat4,去,堅
契,khiat4,,kh,iat,4,khiat4,去,堅
鴶,khiat4,,kh,iat,4,khiat4,去,堅
頡,khiat4,,kh,iat,4,khiat4,去,堅
襭,khiat4,,kh,iat,4,khiat4,去,堅
纈,khiat4,,kh,iat,4,khiat4,去,堅
挈,khiat4,,kh,iat,4,khiat4,去,堅
恝,khiat4,,kh,iat,4,khiat4,去,堅
孑,khiat4,,kh,iat,4,khiat4,去,堅
訐,khiat4,,kh,iat,4,khiat4,去,堅
朅,khiat4,,kh,iat,4,khiat4,去,堅
擷,khiat4,,kh,iat,4,khiat4,去,堅
哲,tiat4,,t,iat,4,tiat4,地,堅
喆,tiat4,,t,iat,4,tiat4,地,堅
嚞,tiat4,,t,iat,4,tiat4,地,堅
丿,phiat4,,ph,iat,4,phiat4,頗,堅
撆,phiat4,,ph,iat,4,phiat4,頗,堅
撇,phiat4,,ph,iat,4,phiat4,頗,堅
瞥,phiat4,,ph,iat,4,phiat4,頗,堅
蹩,phiat4,,ph,iat,4,phiat4,頗,堅
騙,phiat4,,ph,iat,4,phiat4,頗,堅
鐵,thiat4,,th,iat,4,thiat4,他,堅
銕,thiat4,,th,iat,4,thiat4,他,堅
鉄,thiat4,,th,iat,4,thiat4,他,堅
僣,thiat4,,th,iat,4,thiat4,他,堅
撤,thiat4,,th,iat,4,thiat4,他,堅
徹,thiat4,,th,iat,4,thiat4,他,堅
澈,thiat4,,th,iat,4,thiat4,他,堅
餮,thiat4,,th,iat,4,thiat4,他,堅
驖,thiat4,,th,iat,4,thiat4,他,堅
折,chiat4,,ch,iat,4,tsiat4,曾,堅
㑜,chiat4,,ch,iat,4,tsiat4,曾,堅
晢,chiat4,,ch,iat,4,tsiat4,曾,堅
蜇,chiat4,,ch,iat,4,tsiat4,曾,堅
踅,chiat4,,ch,iat,4,tsiat4,曾,堅
櫛,chiat4,,ch,iat,4,tsiat4,曾,堅
晰,chiat4,,ch,iat,4,tsiat4,曾,堅
浙,chiat4,,ch,iat,4,tsiat4,曾,堅
淛,chiat4,,ch,iat,4,tsiat4,曾,堅
卩,chiat4,,ch,iat,4,tsiat4,曾,堅
已,chiat4,,ch,iat,4,tsiat4,曾,堅
節,chiat4,,ch,iat,4,tsiat4,曾,堅
伳,siat4,,s,iat,4,siat4,時,堅
偰,siat4,,s,iat,4,siat4,時,堅
僁,siat4,,s,iat,4,siat4,時,堅
𠋱,siat4,,s,iat,4,siat4,時,堅
契,siat4,,s,iat,4,siat4,時,堅
卨,siat4,,s,iat,4,siat4,時,堅
泄,siat4,,s,iat,4,siat4,時,堅
絏,siat4,,s,iat,4,siat4,時,堅
洩,siat4,,s,iat,4,siat4,時,堅
燮,siat4,,s,iat,4,siat4,時,堅
爕,siat4,,s,iat,4,siat4,時,堅
𡄕,siat4,,s,iat,4,siat4,時,堅
紲,siat4,,s,iat,4,siat4,時,堅
屧,siat4,,s,iat,4,siat4,時,堅
爇,siat4,,s,iat,4,siat4,時,堅
焫,siat4,,s,iat,4,siat4,時,堅
薛,siat4,,s,iat,4,siat4,時,堅
設,siat4,,s,iat,4,siat4,時,堅
媟,siat4,,s,iat,4,siat4,時,堅
褻,siat4,,s,iat,4,siat4,時,堅
𤵺,siat4,,s,iat,4,siat4,時,堅
疶,siat4,,s,iat,4,siat4,時,堅
蔎,siat4,,s,iat,4,siat4,時,堅
咽,qiat4,,q,iat,4,iat4,英,堅
噎,qiat4,,q,iat,4,iat4,英,堅
謁,qiat4,,q,iat,4,iat4,英,堅
蠍,qiat4,,q,iat,4,iat4,英,堅
蠮,qiat4,,q,iat,4,iat4,英,堅
齧,giat4,,g,iat,4,giat4,語,堅
切,chhiat4,,chh,iat,4,tshiat4,出,堅
血,hiat4,,h,iat,4,hiat4,喜,堅
㐖,hiat4,,h,iat,4,hiat4,喜,堅
猲,hiat4,,h,iat,4,hiat4,喜,堅
㔢,hiat4,,h,iat,4,hiat4,喜,堅
歇,hiat4,,h,iat,4,hiat4,喜,堅
年,lian5,,l,ian,5,lian5,柳,堅
秊,lian5,,l,ian,5,lian5,柳,堅
蓮,lian5,,l,ian,5,lian5,柳,堅
鰱,lian5,,l,ian,5,lian5,柳,堅
連,lian5,,l,ian,5,lian5,柳,堅
漣,lian5,,l,ian,5,lian5,柳,堅
嗹,lian5,,l,ian,5,lian5,柳,堅
胼,pian5,,p,ian,5,pian5,邊,堅
駢,pian5,,p,ian,5,pian5,邊,堅
緶,pian5,,p,ian,5,pian5,邊,堅
平,pian5,,p,ian,5,pian5,邊,堅
骿,pian5,,p,ian,5,pian5,邊,堅
乾,khian5,,kh,ian,5,khian5,去,堅
乹,khian5,,kh,ian,5,khian5,去,堅
虔,khian5,,kh,ian,5,khian5,去,堅
田,tian5,,t,ian,5,tian5,地,堅
佃,tian5,,t,ian,5,tian5,地,堅
鈿,tian5,,t,ian,5,tian5,地,堅
畋,tian5,,t,ian,5,tian5,地,堅
廛,tian5,,t,ian,5,tian5,地,堅
㙻,tian5,,t,ian,5,tian5,地,堅
躔,tian5,,t,ian,5,tian5,地,堅
纏,tian5,,t,ian,5,tian5,地,堅
𢇶,tian5,,t,ian,5,tian5,地,堅
填,thian5,,th,ian,5,thian5,他,堅
嗔,thian5,,th,ian,5,thian5,他,堅
闐,thian5,,th,ian,5,thian5,他,堅
謄,thian5,,th,ian,5,thian5,他,堅
瘨,thian5,,th,ian,5,thian5,他,堅
前,chian5,,ch,ian,5,tsian5,曾,堅
歬,chian5,,ch,ian,5,tsian5,曾,堅
𦮯,chian5,,ch,ian,5,tsian5,曾,堅
錢,chian5,,ch,ian,5,tsian5,曾,堅
媊,chian5,,ch,ian,5,tsian5,曾,堅
然,jian5,,j,ian,5,jian5,入,堅
燃,jian5,,j,ian,5,jian5,入,堅
肰,jian5,,j,ian,5,jian5,入,堅
蹨,jian5,,j,ian,5,jian5,入,堅
禪,sian5,,s,ian,5,sian5,時,堅
單,sian5,,s,ian,5,sian5,時,堅
嬋,sian5,,s,ian,5,sian5,時,堅
蟬,sian5,,s,ian,5,sian5,時,堅
儃,sian5,,s,ian,5,sian5,時,堅
延,qian5,,q,ian,5,ian5,英,堅
筵,qian5,,q,ian,5,ian5,英,堅
涎,qian5,,q,ian,5,ian5,英,堅
沿,qian5,,q,ian,5,ian5,英,堅
梴,qian5,,q,ian,5,ian5,英,堅
鉛,qian5,,q,ian,5,ian5,英,堅
緣,qian5,,q,ian,5,ian5,英,堅
椽,qian5,,q,ian,5,ian5,英,堅
𦢨,qian5,,q,ian,5,ian5,英,堅
唌,qian5,,q,ian,5,ian5,英,堅
棉,bian5,,b,ian,5,bian5,門,堅
綿,bian5,,b,ian,5,bian5,門,堅
緜,bian5,,b,ian,5,bian5,門,堅
眠,bian5,,b,ian,5,bian5,門,堅
聯,bian5,,b,ian,5,bian5,門,堅
宀,bian5,,b,ian,5,bian5,門,堅
櫋,bian5,,b,ian,5,bian5,門,堅
緡,bian5,,b,ian,5,bian5,門,堅
妍,gian5,,g,ian,5,gian5,語,堅
岍,gian5,,g,ian,5,gian5,語,堅
汧,gian5,,g,ian,5,gian5,語,堅
研,gian5,,g,ian,5,gian5,語,堅
諓,chhian5,,chh,ian,5,tshian5,出,堅
伭,hian5,,h,ian,5,hian5,喜,堅
玄,hian5,,h,ian,5,hian5,喜,堅
泫,hian5,,h,ian,5,hian5,喜,堅
炫,hian5,,h,ian,5,hian5,喜,堅
弦,hian5,,h,ian,5,hian5,喜,堅
蚿,hian5,,h,ian,5,hian5,喜,堅
舷,hian5,,h,ian,5,hian5,喜,堅
眩,hian5,,h,ian,5,hian5,喜,堅
絃,hian5,,h,ian,5,hian5,喜,堅
鉉,hian5,,h,ian,5,hian5,喜,堅
衒,hian5,,h,ian,5,hian5,喜,堅
懸,hian5,,h,ian,5,hian5,喜,堅
縣,hian5,,h,ian,5,hian5,喜,堅
賢,hian5,,h,ian,5,hian5,喜,堅
贒,hian5,,h,ian,5,hian5,喜,堅
贤,hian5,,h,ian,5,hian5,喜,堅
練,lian7,,l,ian,7,lian7,柳,堅
僆,lian7,,l,ian,7,lian7,柳,堅
揀,lian7,,l,ian,7,lian7,柳,堅
楝,lian7,,l,ian,7,lian7,柳,堅
鍊,lian7,,l,ian,7,lian7,柳,堅
煉,lian7,,l,ian,7,lian7,柳,堅
便,pian7,,p,ian,7,pian7,邊,堅
𠊳,pian7,,p,ian,7,pian7,邊,堅
卞,pian7,,p,ian,7,pian7,邊,堅
汴,pian7,,p,ian,7,pian7,邊,堅
汳,pian7,,p,ian,7,pian7,邊,堅
采,pian7,,p,ian,7,pian7,邊,堅
辦,pian7,,p,ian,7,pian7,邊,堅
辧,pian7,,p,ian,7,pian7,邊,堅
辯,pian7,,p,ian,7,pian7,邊,堅
𨐱,pian7,,p,ian,7,pian7,邊,堅
辮,pian7,,p,ian,7,pian7,邊,堅
瓣,pian7,,p,ian,7,pian7,邊,堅
忭,pian7,,p,ian,7,pian7,邊,堅
辨,pian7,,p,ian,7,pian7,邊,堅
緶,pian7,,p,ian,7,pian7,邊,堅
健,kian7,,k,ian,7,kian7,求,堅
件,kian7,,k,ian,7,kian7,求,堅
鍵,kian7,,k,ian,7,kian7,求,堅
揵,kian7,,k,ian,7,kian7,求,堅
腱,kian7,,k,ian,7,kian7,求,堅
殿,tian7,,t,ian,7,tian7,地,堅
佃,tian7,,t,ian,7,tian7,地,堅
田,tian7,,t,ian,7,tian7,地,堅
鈿,tian7,,t,ian,7,tian7,地,堅
甸,tian7,,t,ian,7,tian7,地,堅
電,tian7,,t,ian,7,tian7,地,堅
靛,tian7,,t,ian,7,tian7,地,堅
奠,tian7,,t,ian,7,tian7,地,堅
賤,chian7,,ch,ian,7,tsian7,曾,堅
鏇,chian7,,ch,ian,7,tsian7,曾,堅
善,sian7,,s,ian,7,sian7,時,堅
僐,sian7,,s,ian,7,sian7,時,堅
墡,sian7,,s,ian,7,sian7,時,堅
繕,sian7,,s,ian,7,sian7,時,堅
墠,sian7,,s,ian,7,sian7,時,堅
單,sian7,,s,ian,7,sian7,時,堅
鱓,sian7,,s,ian,7,sian7,時,堅
鱔,sian7,,s,ian,7,sian7,時,堅
禪,sian7,,s,ian,7,sian7,時,堅
嬗,sian7,,s,ian,7,sian7,時,堅
擅,sian7,,s,ian,7,sian7,時,堅
熯,sian7,,s,ian,7,sian7,時,堅
磰,sian7,,s,ian,7,sian7,時,堅
燀,sian7,,s,ian,7,sian7,時,堅
衍,qian7,,q,ian,7,ian7,英,堅
掾,qian7,,q,ian,7,ian7,英,堅
緣,qian7,,q,ian,7,ian7,英,堅
羨,qian7,,q,ian,7,ian7,英,堅
院,qian7,,q,ian,7,ian7,英,堅
面,bian7,,b,ian,7,bian7,門,堅
靣,bian7,,b,ian,7,bian7,門,堅
囬,bian7,,b,ian,7,bian7,門,堅
偭,bian7,,b,ian,7,bian7,門,堅
麵,bian7,,b,ian,7,bian7,門,堅
麪,bian7,,b,ian,7,bian7,門,堅
湎,bian7,,b,ian,7,bian7,門,堅
